,Food label,Subs A,Subs B,True label
731,"LAMB,NZ,IMP,NECK CHOPS,LN,RAW","LAMB,AUS,IMP,FRSH,LEG,SIRLOIN HALF,BNLESS,LN,1/8""FAT,RAW","LAMB,NZ,IMP,KIDNEY,CKD,SOAKED & FRIED",A
732,"VEAL,GROUND,CKD,PAN-FRIED","VEAL,LEG (TOP RND),LN&FAT,CKD,PAN-FRIED,NOT BREADED","LAMB,DOM,FORESHANK,LN,1/4""FAT,CHOIC,CKD,BRSD",B
733,"VEAL,SEAM FAT ONLY,RAW","LAMB,NZ,IMP,TUNNEL-BONED LG,CHUMP OFF,SHANK OFF,LN & FAT,RAW","LAMB,DOM,SHLDR,BLADE,LN,1/4""FAT,CHOIC,CKD,RSTD",A
734,"VEAL,LOIN,CHOP,LN & FAT,CKD,GRILLED","VEAL,VAR MEATS&BY-PRODUCTS,TONGUE,RAW","GAME MEAT,DEER,CKD,RSTD",B
735,"BISCUITS,PLN OR BTTRMLK,DRY MIX","GIRL SCOUTS,DO-SI-DOS COOKIES","BAGELS,EGG",B
736,"BISCUITS,PLN OR BTTRMLK,REFR DOUGH,LOWER FAT","CAKE,CARROT,DRY MIX,PUDDING-TYPE","KEEBLER,WAFFLE BOWLS",B
737,"BISCUITS,PLN OR BTTRMLK,REFR DOUGH,HIGHER FAT,BKD","GEORGE WESTON BAKERIES,THOMAS ENG MUFFINS","POPOVERS,DRY MIX,UNENR",A
738,"BREAD,CORNBREAD,DRY MIX,PREP W/ 2% MILK,80% MARGARINE,& EGGS","KELLOGG'S,EGGO,WAFFLES,BTTRMLK","CRACKERS,RYE,WAFERS,SEASONED",B
739,"BREAD STUFFING,BREAD,DRY MIX","KELLOGG'S,SPL K,CRACKER CHIPS,SEA SALT","KASHI,TLC,PITA CRISPS,ZESTY SALSA",B
740,"CAKE MIX,ANGELFOOD,DRY","GIRL SCOUTS,DO-SI-DOS COOKIES","KELLOGG'S,POP-TARTS,FRSTD WAFFLE CONE TOASTER PASTRIES",A
741,"CAKE,BOSTON CRM PIE,COMMLY PREP","SUNSHINE,CHEEZ-IT,SCRABBLE JR. CRACKERS","MURRAY,SUGAR FREE,CHOC CREME SNDWCH COOKIES",A
742,"CAKE,CARROT,DRY MIX,PUDDING-TYPE","KASHI,H2H WOVEN WHEAT CRACKER,RSTD GARLIC","KASHI,TLC,OATMEAL DK CHOC COOKIES",A
743,"CAKE,CHOC,DRY MIX,PUDDING-TYPE","CREAM PUFF SHELL,PREP FROM RECIPE","KELLOGG'S,EGGO,PANCAKES,BLUEBERRY",B
744,"CAKE,CHOC,PREP FROM RECIPE WO/FRSTNG","MURRAY,SUGAR FREE,SHORTBREAD COOKIES","MUFFINS,CORN,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",A
745,"COFFEECAKE,CINN W/CRUMB TOPPING,DRY MIX","BREAD,WHITE,COMMLY PREP,TSTD","PAN DULCE,LA RICURA,SALPORA DE ARROZ,COOKIE-LIKE",A
746,"CAKE MIX,PUDD,DRY,GERMAN CHOC","MUFFINS,CORN,DRY MIX,PREP","KEEBLER,TOWN HOUSE,BISTRO MULTIGRAIN CRACKERS",A
747,"CAKE,GINGERBREAD,DRY MIX","PIE CRUST,STANDARD-TYPE,FRZ,RTB,ENR","KASHI,TLC,FIRE RSTD VEG CRACKERS",B
748,"CAKE,SNACK CAKES,CREME-FILLED,CHOC W/ FRSTNG","MUFFINS,WHEAT BRAN,DRY MIX","ROLLS,DINNER,RYE",B
749,"CAKE,SPONGE,COMMLY PREP","MURRAY,SUGAR FREE,PNUT BUTTER COOKIES","MURRAY,SUGAR FREE,VANILLA SUGAR WAFER",B
750,"CAKE,WHITE,DRY MIX,PUDDING-TYPE,ENR","MURRAY,SUGAR FREE,FUDGE DIPPED GRAHAMS","SUNSHINE,CHEEZ-IT,PEPPER JACK CRACKERS",A
751,"CAKE,WHITE,PREP FROM RECIPE WO/FRSTNG","KELLOGG'S,EGGO PROT,WAFFLES,HOMESTYLE","BREAD,RED-CAL,WHITE",B
752,"CAKE,YEL,COMMLY PREP,W/VANILLA FRSTNG","KEEBLER,TOWN HOUSE,FLATBREAD CRISPS,SEA SALT & OLIVE OIL CRA","SUNSHINE,CHEEZ-IT,SNACK MIX,WHITE CHEDDAR",B
753,CHEESECAKE COMMLY PREP,"PUFF PASTRY,FRZ,RTB,BKD","BREAD,WHITE,COMMLY PREP (INCL SOFT BREAD CRUMBS)",B
754,"COOKIES,BROWNIES,COMMLY PREP","BISCUIT, PLN OR BUTMLK, REFRI DOUGH, HIGHER FAT","MUFFINS,CORN,COMMLY PREP",B
755,"COOKIES,BROWNIES,DRY MIX,REG","PANCAKES,PLN,RED FAT","ROLLS,DINNER,EGG",B
756,"COOKIES,BUTTER,COMMLY PREP,ENR","COFFEECAKE,FRUIT","ARCHWAY HOME STYLE COOKIES,PNUT BUTTER",A
757,"COOKIES,CHOC CHIP,COMMLY PREP,REG,HIGHER FAT,ENR","BREAD,PROT (INCL GLUTEN)","KELLOGG'S,POP-TARTS,FRSTD COOKIES & CREME TOASTER PASTRIES",A
758,"COOKIES,CHOC CHIP,COMMLY PREP,SOFT-TYPE","CREAM PUFF,ECLAIR,CUSTARD OR CRM FILLED,ICED","BREAD,CORNBREAD,DRY MIX,ENR (INCL CORN MUFFIN MIX)",B
759,"COOKIES,CHOC CHIP,REFR DOUGH,BKD","GEORGE WESTON BAKER,BROWNBERRY SAGE & ONION STUFFING MIX,DRY","TSTR PSTRS,KELLOGG,KELLOGG'S LF POP TARTS,FRSTD STRAWBERRY",A
760,"COOKIES,CHOC CHIP,PREP FROM RECIPE,MADE W/MARGARINE","KASHI,TLC,PITA CRISPS,SEA SALT","DANISH PASTRY,NUT (INCL ALMOND,RAISIN NUT,CINN NUT)",A
761,"COOKIES,CHOC SNDWCH,W/CREME FILLING,REG","PIE CRUST,STANDARD-TYPE,FRZ,RTB,ENR","KELLOGG'S,EGGO,BISCUIT SCRAMBLERS,EGG & CHS",B
762,"COOKIES,CHOC SNDWCH,W/EX CREME FILLING","BREAD,POTATO","BAGELS,CINNAMON-RAISIN",A
763,"COOKIES,OATMEAL,REFR DOUGH,BKD","MURRAY,SUGAR FREE,SHORTBREAD COOKIES","MUFFINS,CORN,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",A
764,"COOKIES,PNUT BUTTER SNDWCH,REG","PANCAKES,BTTRMLK,PREP FROM RECIPE","MARTHA WHITE FOODS,MARTHA WHITE'S BTTRMLK BISCUIT MIX,DRY",A
765,"COOKIES,SUGAR,REFR DOUGH,BKD","BREAD,PROT (INCL GLUTEN)","PIE CRUST,DEEP DISH,FRZ,UNBAKED,MADE W/ ENR FLR",A
766,"COOKIES,SUGAR WAFERS W/CREME FILLING,REG","CAKE,WHITE,PREP FROM RECIPE W/COCNT FRSTNG","BREAD CRUMBS,DRY,GRATED,SEASONED",B
767,"COOKIES,VANILLA WAFERS,LOWER FAT","KELLOGG'S,EGGO,NUTRI-GRAIN,WAFFLES,HONEY OAT","KEEBLER,TOWN HOUSE,FLIPSIDES,PRETZEL CRACKERS,GARLIC HERB",A
768,"CRACKERS,CHEESE,REGULAR","KEEBLER,WHEATABLES,NUT CRISP CRACKERS,TSTD PECAN","KELLOGG'S,EGGO,NUTRI-GRAIN,WAFFLES,HONEY OAT",B
769,"CRACKERS,MILK","KASHI,TLC,COUNTRY CHEDDAR CRACKERS","KELLOGG'S,EGGO,NUTRI-GRAIN,WAFFLES,LOFAT",B
770,"CRACKERS,RYE,SANDWICH-TYPE W/CHS FILLING","PANCAKES,PLN,DRY MIX,INCOMPLETE (INCL BTTRMLK)","WAFFLES,WHL WHEAT,LOWFAT,FRZ,RTH",B
771,"CRACKERS,STD SNACK-TYPE,REG","KELLOGG'S,POP-TARTS,FRSTD APPL STRUDEL TOASTER PASTRIES","TACO SHELLS,BKD,WO/ SALT",B
772,"DANISH PASTRY,FRUIT,ENR","KELLOGG'S,SPL K,SAVORY HERB CRACKERS","BREAD,PUMPERNICKEL,TSTD",B
773,"DANISH PASTRY,NUT (INCL ALMOND,RAISIN NUT,CINN NUT)","PIE,VANILLA CRM,PREP FROM RECIPE","CRACKERS,MATZO,EGG",B
774,"DOUGHNUTS,CAKE-TYPE,PLN,CHOCOLATE-COATED OR FRSTD","KELLOGG'S,CORN FLAKES CRUMBS","MURRAY,SUGAR FREE,CHOC CREME SNDWCH COOKIES",A
775,"DOUGHNUTS,CAKE-TYPE,PLN,SUGARED OR GLAZED","KELLOGG'S,EGGO PROT,WAFFLES,HOMESTYLE","CAKE,YELLOW,DRY MIX,LIGHT",A
776,"DOUGHNUTS,CAKE-TYPE,CHOC,SUGARED OR GLAZED","KEEBLER,GINGERBREAD MEN COOKIES,HOLIDAY","TSTR PSTRS,FRT,TSTD (INCL APPL,BLUEBERRY,CHERRY,STRAWBERRY)",B
777,"DOUGHNUTS,YEAST-LEAVENED,W/CREME FILLING","CRACKERS,MATZO,WHOLE-WHEAT","CAKE,ANGELFOOD,COMMLY PREP",A
778,"DOUGHNUTS, YEAST-LEAVENED, GLAZED, ENRICHED (INC HONEY BUNS)","CAKE,WHITE,DRY MIX,PUDDING-TYPE,UNENR","CRACKERS,MELBA TOAST,PLN",B
779,"DOUGHNUTS,YEAST-LEAVENED,W/JELLY FILLING","TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD CHERRY","BREAD,PUMPERNICKEL",B
780,"PIE,APPL,COMMLY PREP,ENR FLR","CAKE,YEL,PREP FROM RECIPE WO/FRSTNG","BREAD,WHITE,COMMLY PREP (INCL SOFT BREAD CRUMBS)",B
781,"PIE,CHERRY,COMMLY PREP","CAKE,FRUITCAKE,COMMLY PREP","TORTILLAS,RTB OR -FRY,FLR,WO/ CA",B
782,"PIE,CHOC MOUSSE,PREP FROM MIX,NO-BAKE TYPE","BAGELS,PLN,UNENR,W/CA PROP (INCL ONION,POPPY,SESAME)","PIE,PUMPKIN,PREP FROM RECIPE",A
783,"PIE,COCNT CREME,COMMLY PREP","KELLOGG'S,EGGO,WAFFLES,STRAWBERRY","BREAD STICKS,PLAIN",B
784,"PIE,PECAN,PREP FROM RECIPE","KELLOGG'S,EGGO,NUTRI-GRAIN,WAFFLES,HONEY OAT","ROLLS, DINNER, PLN,COMM PREPARED (INC BROWN -N- SERVE)",B
785,"PIE CRUST,STANDARD-TYPE,DRY MIX","BREAD,WHITE,COMMLY PREP,TSTD","PIE,DUTCH APPL,COMMLY PREP",A
786,"SWEET ROLLS,CINN,REFR DOUGH W/FRSTNG,BKD","HUSH PUPPIES,PREP FROM RECIPE","PANCAKES,PLN,FRZ,RTH,MICROWAVE(INC BUTTMLK)",B
787,"COOKIES,CHOC CHIP,PREP FROM RECIPE,MADE W/BUTTER","GEORGE WESTON BAKERIES,THOMAS ENG MUFFINS","BISCUITS,PLN OR BTTRMLK,REFR DOUGH,HIGHER FAT,BKD",A
788,"BREAD,CORNBREAD,DRY MIX,UNENR (INCL CORN MUFFIN MIX)","KELLOGG'S,EGGO,WAFFLES,BLUEBERRY","WAFFLES,BTTRMLK,FRZ,RTH",B
789,"CAKE,POUND,COMMLY PREP,OTHER THAN ALL BUTTER,UNENR","COOKIES,LADYFINGERS,W/LEMON JUC&RIND","KASHI,TLC,ORIGINAL 7-GRAIN CRACKERS",B
790,"COOKIES,BUTTER,COMMLY PREP,UNENR","CRACKERS,STD SNACK-TYPE,REG,LO SALT","CROUTONS,SEASONED",A
791,"CRACKERS,SALTINES,UNSALTED TOPS (INCL OYSTER,SODA,SOUP)","PIE,EGG CUSTARD,COMMLY PREP","CRACKERS,MELBA TOAST,PLN",B
792,"DANISH PASTRY,RASPBERRY,UNENR","BREAD,WHITE,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK","KASHI,ORIGINAL WAFFLE",B
793,"PIE,FRIED PIES,LEMON","CRACKERS,WHEAT,LOW SALT","ROLLS,DINNER,WHOLE-WHEAT",B
794,"PIE CRUST,STANDARD-TYPE,FRZ,RTB,UNENR","ARCHWAY HOME STYLE COOKIES,SUGAR FREE OATMEAL","CRACKERS,WHEAT,RED FAT",A
795,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,BLUEBERRY","PIE,CHERRY,PREP FROM RECIPE","LEAVENING AGENTS,BAKING PDR,DOUBLE-ACTING,STRAIGHT PO4",A
796,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,BRWN SUGAR CINN","CRACKERS,MATZO,EGG","PIE,VANILLA CRM,PREP FROM RECIPE",A
797,KELLOGG'S EGGO LOWFAT BLUEBERRY NUTRI - GRAIN WAFFLES,"BREAD,ITALIAN","LEAVENING AGENTS,YEAST,BAKER'S,COMPRESSED",B
798,"ARCHWAY Home Style Cookies, Coconut Macaroon","KEEBLER,SANDIES,CHOC CHIP & PECAN SHORTBREAD COOKIES","KELLOGG'S,EGGO,NUTRI-GRAIN,WAFFLES,HONEY OAT",B
799,"ARCHWAY Home Style Cookies, Iced Molasses","BREAD,ROLL,MEXICAN,BOLLILO","ARCHWAY Home Style Cookies, Molasses",A
800,"ARCHWAY Home Style Cookies, Iced Oatmeal","TORTILLAS,RTB OR -FRY,CORN,WO/ SALT","BISCUITS,PLN OR BTTRMLK,PREP FROM RECIPE",A
801,"ARCHWAY Home Style Cookies, Molasses","BREAD, FRENCH OR VIENNA, TSTD (IND SOURDOUGH)","AUSTIN,PB & J CRACKERS,SANDWICH-TYPE",A
802,"ARCHWAY Home Style Cookies, Oatmeal","CROUTONS,SEASONED","KASHI,TLC,COUNTRY CHEDDAR CRACKERS",B
803,"ARCHWAY Home Style Cookies, Strawberry Filled","ARCHWAY Home Style Cookies, Oatmeal","PANCAKES,PLN,DRY MIX,COMPLETE,PREP",B
804,"KEEBLER,KEEBLER CHOC GRAHAM SELECTS","KELLOGG'S,CINNABON,PANCAKES,ORIGINAL","ROLLS,HAMBURGER OR HOTDOG,RED-CAL",B
805,"MISSION FOODS,MISSION FLR TORTILLAS,SOFT TACO,8 INCH","PANCAKES,PLN,FRZ,RTH,MICROWAVE(INC BUTTMLK)","KASHI,TLC,PITA CRISPS,ZESTY SALSA",B
806,"NABISCO,NABISCO RITZ CRACKERS","KELLOGG'S,POP-TARTS,ICE CRM SHOPPE FRSTD VANILLA MILKSHAKE T","KEEBLER,GRIPZ,CHOC CHIP GRAHAMS,BITE-SIZE",B
807,"PILLSBURY,BTTRMLK BISCUITS,ART FLAVOR,REFR DOUGH","LEAVENING AGENTS,CRM OF TARTAR",KELLOGG'S EGGO LOWFAT BLUEBERRY NUTRI - GRAIN WAFFLES,B
808,"PILLSBURY,TRADITIONAL FUDGE BROWNIE MIX,DRY","NABISCO,NABISCO SNACKWELL'S FAT FREE DEVIL'S FD COOKIE CAKES","BREAD,POUND CAKE TYPE,PAN DE TORTA SALVADORAN",A
809,"PILLSBURY,CINN ROLLS W/ ICING,REFR DOUGH","PIE,PUMPKIN,COMMLY PREP","BREAKFAST TART,LOFAT",B
810,"KRAFT FOODS,SHAKE 'N' BAKE ORIG RECIPE,COATING FOR PORK,DRY","BREAD,PUMPERNICKEL,TSTD","COOKIES,OATMEAL,REFR DOUGH",A
811,"GENERAL MILLS,BETTY CROCKER SUPERMOIST YEL CAKE MIX,DRY","CHEESECAKE PREP FROM MIX,NO-BAKE TYPE","MARTHA WHITE FOODS,MARTHA WHITE'S BTTRMLK BISCUIT MIX,DRY",A
812,"PIE CRUST,COOKIE-TYPE,GRAHAM CRACKER,READY CRUST","CRACKERS,WHEAT,REGULAR","CRACKERS,SALTINES (INCL OYSTER,SODA,SOUP)",A
813,"PIE CRUST,DEEP DISH,FRZ,UNBAKED,MADE W/ ENR FLR","MURRAY,SUGAR FREE,OATMEAL COOKIES","BREAD,PROT (INCL GLUTEN)",B
814,"PIE CRUST,REFR,REG,UNBAKED","PIE CRUST,COOKIE-TYPE,GRAHAM CRACKER,READY CRUST","BREAD STUFFING,CORNBREAD,DRY MIX,PREP",B
815,"TOSTADA SHELLS,CORN","KASHI,TLC,TSTD ASIAGO CRACKERS","MUFFINS,BLUEBERRY,TOASTER-TYPE,TSTD",A
816,"CAKE,POUND,BIMBO BAKERIES USA,PANQUE CASERO,HOME BKD STYLE","MURRAY,SUGAR FREE,SHORTBREAD COOKIES","KELLOGG'S,EGGO,NUTRI-GRAIN,WAFFLES,HONEY OAT",B
817,"CRACKERS,CRM,GAMESA SABROSAS","KELLOGG'S,EGGO,PANCAKES,CHOC CHIP","AUSTIN,PNUT BUTTER ON CHS CRACKERS,SANDWICH-TYPE",A
818,"CRACKERS,CHS,RED FAT","BAGELS,CINNAMON-RAISIN,TSTD","COOKIES,OATMEAL,COMMLY PREP,SOFT-TYPE",A
819,"CRACKERS,SALTINES,WHL WHEAT (INCLUDES MULTI-GRAIN)","SUNSHINE,CHEEZ-IT,SCRABBLE JR. CRACKERS","BAGELS,EGG",B
820,"AUSTIN,CHEDDAR CHS ON WHEAT CRACKERS,SANDWICH-TYPE","BREAD,WHEAT BRAN","CAKE,CHERRY FUDGE W/CHOC FRSTNG",A
821,"AUSTIN,CHEDDAR CHS ON CHS CRACKERS,SANDWICH-TYPE","BREAD,OATMEAL,TOASTED","KEEBLER,GINGERBREAD MEN COOKIES,HOLIDAY",A
822,"AUSTIN,PNUT BUTTER ON CHS CRACKERS,SANDWICH-TYPE,RED FAT","USDA CMDTY,BAKERY,FLR MIX","STRUDEL,APPLE",A
823,"BARBARA DEE,WNTR MINTS COOKIES","KEEBLER,WAFFLE BOWLS","BREAD,WHOLE-WHEAT,PREP FROM RECIPE,TSTD",B
824,"KELLOGG'S,BEANATURAL,ORIGINAL 3-BEAN CHIPS","KELLOGG'S,EGGO PROT,WAFFLES,HOMESTYLE","BREAD,RED-CAL,WHITE",B
825,"KELLOGG'S,EGGO,MINI MUFFIN TOPS,BLUEBERRY","MUFFINS,CORN,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK","KEEBLER,ZESTA,SALTINES,ORIGINAL",A
826,"SNACKS,CORN-BASED,EXTRUDED,CHIPS,PLN","Snacks, CLIF BAR, mixed flavors","Snacks, brown rice chips",B
827,"FRUIT LEATHER,ROLLS","PIE FILLINGS,APPL,CND","SWEETENERS,TABLETOP,FRUCTOSE,LIQ",A
828,"PORK SKINS,PLAIN","SNACKS,GRANOLA BARS,SOFT,ALMOND,CONFECTIONERS COATING","SNACKS,GRANOLA BAR,KASHI TLC BAR,CRUNCHY,MXD FLAVORS",B
829,"SNACKS,M&M MARS,COMBOS SNACKS CHEDDAR CHS PRETZEL","GRANOLA BARS,SOFT,UNCOATED,PNUT BUTTER","SNACKS,PRETZELS,HARD,PLN,MADE W/ ENR FLR,UNSALTED",B
830,"CANDIES,CAROB,UNSWTND","ICE CREAMS,BREYERS,NO SUGAR ADDED,BUTTER PECAN","PUDDINGS,CHOC,DRY MIX,INST,PREP W/ 2% MILK",B
831,"CANDIES, CARAMELS, CHOCOLATE-FLAVOR ROLL","PUDDINGS,TAPIOCA,RTE,FAT FREE","SYRUPS,DIETETIC",B
832,"CANDIES,CONFECTIONER'S COATING,YOGURT","CANDIES,YORK PEPPERMINT PATTIE","SYRUPS,CORN,HIGH-FRUCTOSE",B
833,"CANDIES,SYMPHONY MILK CHOC BAR","FROZ NOVELTIES,ICE TYPE,SUGAR FREE,ORNGE,CHRY,& GRP POPSICLE","CANDIES,MARS SNACKFOOD US,COCOAVIA CRISPY CHOC BAR",A
834,"CANDIES,5TH AVENUE CANDY BAR","CANDIES,NESTLE,GOOBERS CHOC COVERED PNUTS","FROZEN YOGURTS,CHOC",B
835,"CANDIES,NESTLE,OH HENRY! BAR","PUDDINGS,ALL FLAVORS XCPT CHOC,LO CAL,INST,DRY MIX","SWEETENERS,TABLETOP,ASPRT,EQ,PACKETS",B
836,"BAKING CHOC,MEXICAN,SQUARES","DESSERTS,EGG CUSTARD,BKD,PREPARED-FROM-RECIPE","PUDDINGS,TAPIOCA,DRY MIX,PREP W/ 2% MILK",B
837,CHOCOLATE-FLAVORED HAZELNUT SPRD,"CANDIES,FRUIT SNACKS,W/ HI VIT C","FROZEN NOVELTIES,ICE TYPE,LIME",B
838,"BAKING CHOC,MARS SNACKFOOD US,M&M'S MILK CHOC MINI BAK BITS","PUDDINGS,VANILLA,DRY MIX,INST,PREP W/ WHL MILK","RENNIN,VANILLA,DRY MIX,PREP W/ WHL MILK",B
839,"CANDIES,NESTLE,RAISINETS CHOC COVERED RAISINS","CANDIES,MARS SNACKFOOD US,SNICKERS MUNCH BAR","ICE CREAMS,VANILLA",B
840,"PUDDINGS,VANILLA,DRY MIX,REG","SUGARS,BROWN","FLAN,CARAMEL CUSTARD,DRY MIX,PREP W/ WHL MILK",B
841,"CANDIES,HERSHEY'S,ALMOND JOY BITES",CHOCOLATE-FLAVORED HAZELNUT SPRD,"FROZEN NOVELTIES,ICE TYPE,FRUIT,NO SUGAR ADDED",B
842,"CANDIES,MARS SNACKFOOD US,DOVE DK CHOC","FROZEN NOVELTIES,FRUIT & JUC BARS","ICE CREAMS,CHOC,RICH",A
843,JELLIES,"FROZEN YOGURTS,VANILLA,SOFT-SERVE","RENNIN,CHOC,DRY MIX,PREP W/ WHL MILK",B
844,"CANDIES,MARS SNACKFOOD US,SNICKERS ALMOND BAR","ICE CREAMS,BREYERS,98% FAT FREE CHOC","FROZEN YOGURTS,VANILLA,SOFT-SERVE",A
845,"MARMALADE,ORANGE","CANDIES,SPL DK CHOC BAR","PIE FILLINGS,CND,CHERRY",B
846,"CANDIES,MARS SNACK US,STARBURST FRUIT CHEWS,FRT&CREM","CANDIES,FRUIT SNACKS,W/ HI VIT C","DESSERTS,APPL CRISP,PREPARED-FROM-RECIPE",B
847,"CANDIES,MARS SNACKFOOD US,STARBURST SOUR FRUIT CHEWS","PIE FILLINGS,CHERRY,LO CAL","RENNIN,CHOC,DRY MIX,PREP W/ WHL MILK",A
848,"PUDDINGS,BANANA,DRY MIX,INST","FROZEN NOVELTIES,NO SUGAR ADDED CREAMSICLE POPS","PUDDINGS,CHOC FLAVOR,LO CAL,REG,DRY MIX",A
849,"PUDDINGS,BANANA,DRY MIX,INST,PREP W/ WHL MILK","GELATINS,DRY PDR,UNSWTND","PUDDINGS,VANILLA,DRY MIX,REG,PREP W/ 2% MILK",A
850,"TOPPINGS,NUTS IN SYRUP","PIE FILLINGS,BLUEBERRY,CND","DESSERTS,EGG CUSTARD,BKD,PREPARED-FROM-RECIPE",B
851,"CANDIES,MARS SNACKFOOD US,SKITTLES TROPICAL BITE SIZE CAND","ICE CREAMS,BREYERS,ALL NAT LT VANILLA CHOC STRAWBERRY","BAKING CHOC,UNSWTND,LIQ",B
852,"AMARANTH GRAIN,UNCKD","WHEAT,HARD RED SPRING","WHEAT,HARD RED WINTER",B
853,ARROWROOT FLOUR,"WHEAT,SOFT WHITE","WHEAT FLR,WHITE,ALL-PURPOSE,ENR,BLEACHED",A
854,"BARLEY,PEARLED,COOKED",BUCKWHEAT,"CORN FLR,WHOLE-GRAIN,WHITE",A
855,"BUCKWHEAT GROATS,RSTD,CKD","BUCKWHEAT GROATS,RSTD,DRY","BULGUR,COOKED",A
856,"CORN FLR,WHOLE-GRAIN,YEL","CORN FLR,MASA,ENR,YEL","CORNMEAL,WHOLE-GRAIN,YEL",B
857,"CORNMEAL,SELF-RISING,BOLTED,PLN,ENR,YEL","SEMOLINA,ENRICHED","CORN FLR,MASA,ENR,YEL",B
858,CORNSTARCH,"RICE FLOUR,WHITE","RICE FLOUR,BROWN",B
859,"COUSCOUS,COOKED","SPAGHETTI,DRY,UNENRICHED","SPAGHETTI,SPINACH,DRY",B
860,"MILLET,COOKED","WHEAT FLR,WHITE,ALL-PURPOSE,ENR,BLEACHED","CORN FLR,MASA,ENR,YEL",B
861,"RICE,BROWN,MEDIUM-GRAIN,RAW",BUCKWHEAT,"SPELT,UNCKD",A
862,"RICE,WHITE,LONG-GRAIN,REG,RAW,ENR","RICE,WHITE,SHORT-GRAIN,RAW","CORN FLR,MASA,ENR,YEL",B
863,"RICE,WHITE,MEDIUM-GRAIN,RAW,ENR","CORN FLR,MASA,ENR,YEL","RICE,WHITE,SHORT-GRAIN,RAW",A
864,"RICE,WHITE,SHORT-GRAIN,RAW","CORNMEAL,DEGERMED,ENR,YEL","CORN FLR,MASA,ENR,YEL",B
865,"RICE,WHITE,GLUTINOUS,RAW","NOODLES,EGG,SPINACH,DRY,ENR","SPAGHETTI,SPINACH,DRY",B
866,"SEMOLINA,ENRICHED","WHEAT,SOFT RED WINTER","CORN FLR,MASA,ENR,YEL",B
867,"TAPIOCA,PEARL,DRY","RICE FLOUR,WHITE","RICE FLOUR,BROWN",B
868,TRITICALE,"AMARANTH GRAIN,UNCKD","WHEAT,SOFT WHITE",B
869,"WHEAT,DURUM",SORGHUM GRAIN,RYE GRAIN,A
870,"WHEAT FLR,WHITE,ALL-PURPOSE,ENR,BLEACHED","SEMOLINA,ENRICHED","WHEAT,SOFT WHITE",B
871,"WHEAT FLR,WHITE,ALL-PURPOSE,SELF-RISING,ENR",BARLEY FLOUR OR MEAL,"NOODLES,JAPANESE,SOBA,CKD",A
872,"WHEAT FLR,WHITE,BREAD,ENR",SORGHUM GRAIN,"BARLEY,HULLED",B
873,"WHEAT FLR,WHITE,TORTILLA MIX,ENR","WHEAT FLR,WHITE,ALL-PURPOSE,ENR,BLEACHED","CORN FLR,MASA,ENR,YEL",B
874,"WHEAT,SPROUTED","WHEAT,HARD WHITE","SPELT,UNCKD",A
875,"PASTA,CORN,DRY","WHEAT,SOFT RED WINTER",BUCKWHEAT,B
876,"NOODLES,EGG,DRY,ENRICHED",RYE GRAIN,"CORN GRAIN,YEL",A
877,"NOODLES,JAPANESE,SOBA,DRY",BUCKWHEAT,"PASTA,CORN,DRY",A
878,"NOODLES,JAPANESE,SOMEN,DRY","SPAGHETTI,SPINACH,DRY","NOODLES,EGG,SPINACH,DRY,ENR",A
879,"SPAGHETTI,WHOLE-WHEAT,DRY","SPAGHETTI,SPINACH,DRY","SPAGHETTI,DRY,UNENRICHED",A
880,"OAT FLR,PART DEBRANNED",BUCKWHEAT,"CORN FLR,WHOLE-GRAIN,WHITE",A
881,"CORN GRAIN,WHITE",BUCKWHEAT,"WHEAT,SOFT RED WINTER",B
882,"CORN FLR,WHOLE-GRAIN,WHITE","WHEAT,HARD RED SPRING",BUCKWHEAT,B
883,"CORNMEAL,SELF-RISING,BOLTED,PLN,ENR,WHITE","RYE FLOUR,MEDIUM","RYE FLOUR,LIGHT",A
884,"SPAGHETTI,DRY,UNENRICHED","SPAGHETTI,SPINACH,DRY","NOODLES,EGG,SPINACH,DRY,ENR",A
885,"FAST FOODS,BISCUIT,W/HAM","KASHI PIZZA,MEDITERRANEAN","MCDONALD'S,SAUSAGE BISCUIT W/ EGG",A
886,"FAST FOODS,POTATOES,HASH BROWNS,RND PIECES OR PATTY","BURGER KING,WHOPPER,W/ CHS","FAST FOODS,ENG MUFFIN,W/EGG,CHS,&CANADIAN BACON",B
887,"FAST FOODS,CHEESEBURGER; SINGLE,REG PATTY,W/ CONDMNT & VEG","KFC,FRIED CHICK,EX CRISPY,DRUMSTK,MEAT ONLY,SKN & BRDNG RMVD","FAST FOODS,CHEESEBURGER; DOUBLE,LRG PATTY,W/ CONDMNT & VEG",A
888,"FAST FOODS,HOTDOG,PLAIN","DIGIORNO PIZZA,CHS TOPPING,THIN CRISPY CRUST,FRZ,BKD","FAST FOODS,CHICK FILLET SNDWCH,PLN",A
889,"FAST FOODS,ONION RINGS,BREADED&FRIED","FAST FD,PIZZA CHAIN,14"" PIZZA,SAUSAGE TOPPING,REG CRUST","FAST FOODS,HOTDOG,W/CORN FLR COATING (CORNDOG)",B
